visual parameter,value,xticks,yticks,preserved 0,preserved 1,preserved 2,preserved 3,gw_param_keys 0,gw_param_values 0,label,x,y,z,gw_param_keys 1,gw_param_values 1,label,x,y,z,gw_param_keys 2,gw_param_values 2,label,x,y,z,gw_param_keys 3,gw_param_values 3,label,x,y,z,gw_param_keys 4,gw_param_values 4,label,x,y,z,gw_param_keys 5,gw_param_values 5,label,x,y,z,gw_param_keys 6,gw_param_values 6,label,x,y,z,gw_param_keys 7,gw_param_values 7,label,x,y,z,gw_param_keys 8,gw_param_values 8,label,x,y,z,gw_param_keys 9,gw_param_values 9,label,x,y,z,gw_param_keys 10,gw_param_values 10,label,x,y,z,gw_param_keys 11,gw_param_values 11,label,x,y,z,gw_param_keys 12,gw_param_values 12,label,x,y,z
,,,,,,,,,,,1.1224489795918373,-5.0,0.03327944132253191,,,,1.1224489795918373,-5.0,0.12844416786478127,,,,1.1224489795918373,-5.0,0.29175520663495946,,,,1.1224489795918373,-5.0,0.04557159397957569,,,,1.1224489795918373,-5.0,0.23755851181649193,,,,1.1224489795918373,-5.0,0.5120335278102613,,,,1.1224489795918373,-5.0,0.7407964602759687,,,,1.1224489795918373,-5.0,1.1892865512574846,,,,1.1224489795918373,-5.0,1.8543402253644923,,,,1.1224489795918373,-5.0,1.7118017950686326,,,,1.1224489795918373,-5.0,2.4050563030437315,,,,1.1224489795918373,-5.0,3.6924768920200974,,,,1.1224489795918373,-5.0,3.6959455910972197
,,,,,,,,,,,1.3265306122448983,-5.0,0.040372504957334895,,,,1.3265306122448983,-5.0,0.11167915651594937,,,,1.3265306122448983,-5.0,0.0495703454115191,,,,1.3265306122448983,-5.0,0.3645949215630744,,,,1.3265306122448983,-5.0,0.6484425301505143,,,,1.3265306122448983,-5.0,0.5377716942370827,,,,1.3265306122448983,-5.0,0.7275220960190003,,,,1.3265306122448983,-5.0,0.7017597119090229,,,,1.3265306122448983,-5.0,1.799380368809632,,,,1.3265306122448983,-5.0,1.5094790122518598,,,,1.3265306122448983,-5.0,2.3453016957004813,,,,1.3265306122448983,-5.0,3.531404050514064,,,,1.3265306122448983,-5.0,3.4097866964467176
,,,,,,,,,,,1.5306122448979593,-5.0,-0.026858964665717747,,,,1.5306122448979593,-5.0,-0.11441751973842271,,,,1.5306122448979593,-5.0,0.4043759571608871,,,,1.5306122448979593,-5.0,0.266210823133893,,,,1.5306122448979593,-5.0,0.3514738229527132,,,,1.5306122448979593,-5.0,0.6034867408830416,,,,1.5306122448979593,-5.0,0.7410270804640262,,,,1.5306122448979593,-5.0,1.0717365355996853,,,,1.5306122448979593,-5.0,0.3501593353405217,,,,1.5306122448979593,-5.0,2.3395875850114702,,,,1.5306122448979593,-5.0,1.3722137198331805,,,,1.5306122448979593,-5.0,2.88806722850007,,,,1.5306122448979593,-5.0,3.409650212875869
,,,,,,,,,,,1.7346938775510203,-5.0,-0.08513067556317624,,,,1.7346938775510203,-5.0,-0.08327309235042292,,,,1.7346938775510203,-5.0,0.21164818633927573,,,,1.7346938775510203,-5.0,0.4445002323589209,,,,1.7346938775510203,-5.0,0.5277502574301696,,,,1.7346938775510203,-5.0,0.5267322493955324,,,,1.7346938775510203,-5.0,1.4586379520455997,,,,1.7346938775510203,-5.0,1.8504048767046584,,,,1.7346938775510203,-5.0,1.7786333111880328,,,,1.7346938775510203,-5.0,2.126353434289398,,,,1.7346938775510203,-5.0,1.3037385276861386,,,,1.7346938775510203,-5.0,1.7717592535347348,,,,1.7346938775510203,-5.0,3.1385495388276077
,,,,,,,,,,,1.9387755102040813,-5.0,-0.00667424310552754,,,,1.9387755102040813,-5.0,0.0821741123596355,,,,1.9387755102040813,-5.0,0.03144348322093188,,,,1.9387755102040813,-5.0,0.33325102056176137,,,,1.9387755102040813,-5.0,-0.242656112807561,,,,1.9387755102040813,-5.0,0.6639155522295955,,,,1.9387755102040813,-5.0,0.749896050278376,,,,1.9387755102040813,-5.0,1.3121443019873307,,,,1.9387755102040813,-5.0,1.059462581739154,,,,1.9387755102040813,-5.0,1.585890373929085,,,,1.9387755102040813,-5.0,2.372186002519446,,,,1.9387755102040813,-5.0,3.4754816423918733,,,,1.9387755102040813,-5.0,2.7632640251098954
,,,,,,,,,,,2.1428571428571432,-5.0,0.01584602331799112,,,,2.1428571428571432,-5.0,0.0331351786851712,,,,2.1428571428571432,-5.0,0.15216475681150782,,,,2.1428571428571432,-5.0,0.2542710351905964,,,,2.1428571428571432,-5.0,0.2053763084132929,,,,2.1428571428571432,-5.0,0.6422996703810937,,,,2.1428571428571432,-5.0,-0.3161787780801758,,,,2.1428571428571432,-5.0,0.7949315681200203,,,,2.1428571428571432,-5.0,0.8583578915893473,,,,2.1428571428571432,-5.0,0.39525702648637595,,,,2.1428571428571432,-5.0,1.8401731707935167,,,,2.1428571428571432,-5.0,1.1210961474246655,,,,2.1428571428571432,-5.0,2.598902423900407
,,,,,,,,,,,2.3469387755102042,-5.0,0.06735524509234837,,,,2.3469387755102042,-5.0,-0.02103643939083726,,,,2.3469387755102042,-5.0,0.0609282711069532,,,,2.3469387755102042,-5.0,-0.018244763342912612,,,,2.3469387755102042,-5.0,-0.09642531351474143,,,,2.3469387755102042,-5.0,0.5743933685631752,,,,2.3469387755102042,-5.0,0.8518038663349605,,,,2.3469387755102042,-5.0,0.27785662265544186,,,,2.3469387755102042,-5.0,1.187435193305896,,,,2.3469387755102042,-5.0,2.6308716336990097,,,,2.3469387755102042,-5.0,2.7162664126498948,,,,2.3469387755102042,-5.0,2.4146187812104367,,,,2.3469387755102042,-5.0,2.0252294453607966
,,,,,,,,,,,2.5510204081632653,-5.0,0.06424691774133146,,,,2.5510204081632653,-5.0,0.0685086059921571,,,,2.5510204081632653,-5.0,0.22592949546498114,,,,2.5510204081632653,-5.0,0.4438946018834595,,,,2.5510204081632653,-5.0,-0.1973635710105882,,,,2.5510204081632653,-5.0,0.8343840598304415,,,,2.5510204081632653,-5.0,0.5181604287086458,,,,2.5510204081632653,-5.0,1.6897152804316597,,,,2.5510204081632653,-5.0,1.2781971187839483,,,,2.5510204081632653,-5.0,2.1589354130601714,,,,2.5510204081632653,-5.0,1.3049894839124365,,,,2.5510204081632653,-5.0,2.489193315055469,,,,2.5510204081632653,-5.0,2.5756393040150822
,,,,,,,,,,,2.755102040816327,-5.0,-0.016532099832526508,,,,2.755102040816327,-5.0,0.12237403155948264,,,,2.755102040816327,-5.0,0.036502965039470286,,,,2.755102040816327,-5.0,-0.09226123358169262,,,,2.755102040816327,-5.0,0.07179144220424186,,,,2.755102040816327,-5.0,0.3900376597968701,,,,2.755102040816327,-5.0,0.4792929380831363,,,,2.755102040816327,-5.0,0.5465677721845541,,,,2.755102040816327,-5.0,1.7385534738897785,,,,2.755102040816327,-5.0,1.0676431156319461,,,,2.755102040816327,-5.0,2.918082756491665,,,,2.755102040816327,-5.0,1.25929530187533,,,,2.755102040816327,-5.0,3.352451298600032
,,,,,,,,,,,2.959183673469388,-5.0,-0.01322462057025871,,,,2.959183673469388,-5.0,0.1275252684185069,,,,2.959183673469388,-5.0,-0.00908116582982229,,,,2.959183673469388,-5.0,0.31406155282993803,,,,2.959183673469388,-5.0,0.8050057922363854,,,,2.959183673469388,-5.0,0.29735222509981574,,,,2.959183673469388,-5.0,0.34095683011328776,,,,2.959183673469388,-5.0,0.9294181560493643,,,,2.959183673469388,-5.0,0.8923475991170869,,,,2.959183673469388,-5.0,2.081308237580224,,,,2.959183673469388,-5.0,2.171963646942847,,,,2.959183673469388,-5.0,2.2981985377910976,,,,2.959183673469388,-5.0,2.116867053333479
,,,,,,,,,,,3.163265306122449,-5.0,-0.05120257173474603,,,,3.163265306122449,-5.0,0.008558597489150343,,,,3.163265306122449,-5.0,-0.18656248322603594,,,,3.163265306122449,-5.0,0.0821141162820613,,,,3.163265306122449,-5.0,0.108607034530624,,,,3.163265306122449,-5.0,0.41989113436723846,,,,3.163265306122449,-5.0,-0.16490746798520806,,,,3.163265306122449,-5.0,0.3638565887080969,,,,3.163265306122449,-5.0,1.2182873508602832,,,,3.163265306122449,-5.0,0.6773964744955678,,,,3.163265306122449,-5.0,1.2170031553628857,,,,3.163265306122449,-5.0,2.301753089476112,,,,3.163265306122449,-5.0,3.0384469838209642
,,,,,,,,,,,3.36734693877551,-5.0,-0.07022966547067107,,,,3.36734693877551,-5.0,0.01330554918707547,,,,3.36734693877551,-5.0,0.22759837581934225,,,,3.36734693877551,-5.0,0.09474496606195418,,,,3.36734693877551,-5.0,0.093447565499895,,,,3.36734693877551,-5.0,-0.09578269079221946,,,,3.36734693877551,-5.0,0.11658238257366332,,,,3.36734693877551,-5.0,0.9949038038392783,,,,3.36734693877551,-5.0,0.8310968006719512,,,,3.36734693877551,-5.0,0.9232925205388537,,,,3.36734693877551,-5.0,1.3527772370603264,,,,3.36734693877551,-5.0,2.496463143001143,,,,3.36734693877551,-5.0,3.0842159489516665
,,,,,,,,,,,3.571428571428571,-5.0,-0.08484183218326394,,,,3.571428571428571,-5.0,0.08923766157594899,,,,3.571428571428571,-5.0,0.19184062172009914,,,,3.571428571428571,-5.0,-0.2272081738195433,,,,3.571428571428571,-5.0,0.39019913787904326,,,,3.571428571428571,-5.0,0.2499102349419739,,,,3.571428571428571,-5.0,0.2951295623512534,,,,3.571428571428571,-5.0,0.6925872018389696,,,,3.571428571428571,-5.0,0.8418522057576742,,,,3.571428571428571,-5.0,1.0804292348240472,,,,3.571428571428571,-5.0,1.4050050750145986,,,,3.571428571428571,-5.0,1.6675407152024135,,,,3.571428571428571,-5.0,3.17285835624389
,,,,,,,,,,,3.775510204081632,-5.0,0.09781901883544315,,,,3.775510204081632,-5.0,0.06932770867340916,,,,3.775510204081632,-5.0,-0.05766319019021626,,,,3.775510204081632,-5.0,0.3148841316702665,,,,3.775510204081632,-5.0,-0.0022038110677443934,,,,3.775510204081632,-5.0,0.3418884156326931,,,,3.775510204081632,-5.0,0.419197023814387,,,,3.775510204081632,-5.0,0.2994238929155846,,,,3.775510204081632,-5.0,0.4534927797465172,,,,3.775510204081632,-5.0,0.947723505671413,,,,3.775510204081632,-5.0,0.8293856700708815,,,,3.775510204081632,-5.0,3.0797336741607837,,,,3.775510204081632,-5.0,1.9603862374743988
,,,,,,,,,,,3.979591836734695,-5.0,-0.025320844969401655,,,,3.979591836734695,-5.0,-0.06866637811265398,,,,3.979591836734695,-5.0,0.2842702698386392,,,,3.979591836734695,-5.0,-0.07460746739344458,,,,3.979591836734695,-5.0,0.1512452580499385,,,,3.979591836734695,-5.0,-0.20567385806122082,,,,3.979591836734695,-5.0,-0.07851968420024547,,,,3.979591836734695,-5.0,0.3541344572939758,,,,3.979591836734695,-5.0,0.5212548502664411,,,,3.979591836734695,-5.0,0.6589457244415493,,,,3.979591836734695,-5.0,1.4037104044028041,,,,3.979591836734695,-5.0,1.5217186374023102,,,,3.979591836734695,-5.0,0.5000124762652565
,,,,,,,,,,,4.183673469387756,-5.0,-0.021813004270393854,,,,4.183673469387756,-5.0,-0.0484171352255688,,,,4.183673469387756,-5.0,-0.06129907857073655,,,,4.183673469387756,-5.0,0.23755506424532402,,,,4.183673469387756,-5.0,0.37870355662147526,,,,4.183673469387756,-5.0,-0.21017735252957415,,,,4.183673469387756,-5.0,0.6237087935009289,,,,4.183673469387756,-5.0,0.7924062092379619,,,,4.183673469387756,-5.0,0.05921767395292843,,,,4.183673469387756,-5.0,0.6288948923696851,,,,4.183673469387756,-5.0,0.7281187661841708,,,,4.183673469387756,-5.0,2.02299574756965,,,,4.183673469387756,-5.0,2.0067467386669113
,,,,,,,,,,,4.387755102040817,-5.0,-0.06259035118879913,,,,4.387755102040817,-5.0,0.061434257880999855,,,,4.387755102040817,-5.0,-0.22196299170803274,,,,4.387755102040817,-5.0,-0.12589757669638138,,,,4.387755102040817,-5.0,0.100066984692302,,,,4.387755102040817,-5.0,-0.03643844509755176,,,,4.387755102040817,-5.0,0.06714648702538373,,,,4.387755102040817,-5.0,0.2933611796094444,,,,4.387755102040817,-5.0,0.9875736905935734,,,,4.387755102040817,-5.0,0.9057309129070146,,,,4.387755102040817,-5.0,0.959378780401498,,,,4.387755102040817,-5.0,0.7927721550309497,,,,4.387755102040817,-5.0,3.059420568021356
,,,,,,,,,,,4.591836734693878,-5.0,0.038900671259020095,,,,4.591836734693878,-5.0,0.0306628671304151,,,,4.591836734693878,-5.0,-0.17045474753356415,,,,4.591836734693878,-5.0,0.05993215097417489,,,,4.591836734693878,-5.0,0.21377018244879342,,,,4.591836734693878,-5.0,0.035344495206871926,,,,4.591836734693878,-5.0,-0.4547746811457071,,,,4.591836734693878,-5.0,-0.11034882621498321,,,,4.591836734693878,-5.0,1.052516665576114,,,,4.591836734693878,-5.0,0.3304993779865743,,,,4.591836734693878,-5.0,1.3187343995328864,,,,4.591836734693878,-5.0,1.6071248133020402,,,,4.591836734693878,-5.0,1.6959859869064573
,,,,,,,,,,,4.795918367346939,-5.0,-0.08068144546305443,,,,4.795918367346939,-5.0,-0.024739451528153218,,,,4.795918367346939,-5.0,0.045066549009419477,,,,4.795918367346939,-5.0,0.1603325443966262,,,,4.795918367346939,-5.0,-0.4081141419488312,,,,4.795918367346939,-5.0,-0.10542157774883044,,,,4.795918367346939,-5.0,0.5878058623561982,,,,4.795918367346939,-5.0,0.8400712070670165,,,,4.795918367346939,-5.0,0.23758827241745098,,,,4.795918367346939,-5.0,0.9700006823104631,,,,4.795918367346939,-5.0,1.6784693731790592,,,,4.795918367346939,-5.0,0.553106211864266,,,,4.795918367346939,-5.0,2.3534039160811213
,,,,,,,,,,,5.0,-5.0,-0.010630297327325507,,,,5.0,-5.0,0.05584777270483786,,,,5.0,-5.0,-0.14373979526705416,,,,5.0,-5.0,0.2695585633254597,,,,5.0,-5.0,0.22964555698521338,,,,5.0,-5.0,0.22285473325458444,,,,5.0,-5.0,0.2647923629423784,,,,5.0,-5.0,-0.07711204707723202,,,,5.0,-5.0,0.6239466460801143,,,,5.0,-5.0,0.7009923708972747,,,,5.0,-5.0,0.8627316704005347,,,,5.0,-5.0,0.2128266328545586,,,,5.0,-5.0,1.7148455157421694
,,,,,,,,,,,-5.0,-4.795918367346939,-0.0442855606486192,,,,-5.0,-4.795918367346939,0.05885453287639647,,,,-5.0,-4.795918367346939,0.04885143227094697,,,,-5.0,-4.795918367346939,0.3138079150503961,,,,-5.0,-4.795918367346939,0.2302827197616283,,,,-5.0,-4.795918367346939,0.09693118543065465,,,,-5.0,-4.795918367346939,0.1478645761904341,,,,-5.0,-4.795918367346939,0.15286012714005676,,,,-5.0,-4.795918367346939,1.5518846933584984,,,,-5.0,-4.795918367346939,1.3238505129538223,,,,-5.0,-4.795918367346939,2.61758792814396,,,,-5.0,-4.795918367346939,2.2555104816471743,,,,-5.0,-4.795918367346939,3.670253558116644
,,,,,,,,,,,-4.795918367346939,-4.795918367346939,0.02013675642752062,,,,-4.795918367346939,-4.795918367346939,0.014781758254942809,,,,-4.795918367346939,-4.795918367346939,-0.0805090596519818,,,,-4.795918367346939,-4.795918367346939,0.00396517857067033,,,,-4.795918367346939,-4.795918367346939,0.1741517853012271,,,,-4.795918367346939,-4.795918367346939,0.5293973688429188,,,,-4.795918367346939,-4.795918367346939,0.2361383982857533,,,,-4.795918367346939,-4.795918367346939,0.3297309560094246,,,,-4.795918367346939,-4.795918367346939,0.6991243606248956,,,,-4.795918367346939,-4.795918367346939,1.2065576631315609,,,,-4.795918367346939,-4.795918367346939,2.1794958110805283,,,,-4.795918367346939,-4.795918367346939,2.862198493134617,,,,-4.795918367346939,-4.795918367346939,3.1086696799327083
,,,,,,,,,,,-4.591836734693878,-4.795918367346939,-0.024317068071131872,,,,-4.591836734693878,-4.795918367346939,-0.07213299261285298,,,,-4.591836734693878,-4.795918367346939,0.023951043723553007,,,,-4.591836734693878,-4.795918367346939,-0.06758238593511735,,,,-4.591836734693878,-4.795918367346939,0.054695557598269814,,,,-4.591836734693878,-4.795918367346939,0.7012777632990046,,,,-4.591836734693878,-4.795918367346939,0.3748237321619077,,,,-4.591836734693878,-4.795918367346939,0.3726728770839144,,,,-4.591836734693878,-4.795918367346939,1.371256330081304,,,,-4.591836734693878,-4.795918367346939,1.4327703483266345,,,,-4.591836734693878,-4.795918367346939,3.0896203982180177,,,,-4.591836734693878,-4.795918367346939,2.427403800318272,,,,-4.591836734693878,-4.795918367346939,3.9798534931073952
,,,,,,,,,,,-4.387755102040816,-4.795918367346939,-0.05723045295340582,,,,-4.387755102040816,-4.795918367346939,0.07196958250467915,,,,-4.387755102040816,-4.795918367346939,0.034179664715416155,,,,-4.387755102040816,-4.795918367346939,-0.17424750776193573,,,,-4.387755102040816,-4.795918367346939,0.16696066626765427,,,,-4.387755102040816,-4.795918367346939,0.32120325143584383,,,,-4.387755102040816,-4.795918367346939,0.048395110404775565,,,,-4.387755102040816,-4.795918367346939,0.5918528902009219,,,,-4.387755102040816,-4.795918367346939,1.6396235578850402,,,,-4.387755102040816,-4.795918367346939,0.8915496422602152,,,,-4.387755102040816,-4.795918367346939,1.173539937925839,,,,-4.387755102040816,-4.795918367346939,2.656017638361121,,,,-4.387755102040816,-4.795918367346939,3.9494715000993765
,,,,,,,,,,,-4.183673469387755,-4.795918367346939,0.0011221101512540745,,,,-4.183673469387755,-4.795918367346939,0.1399803072116156,,,,-4.183673469387755,-4.795918367346939,0.24900304337490425,,,,-4.183673469387755,-4.795918367346939,-0.06827033988466566,,,,-4.183673469387755,-4.795918367346939,-0.33044705390372536,,,,-4.183673469387755,-4.795918367346939,0.050684213062705374,,,,-4.183673469387755,-4.795918367346939,0.6214557562505909,,,,-4.183673469387755,-4.795918367346939,1.5629662212939361,,,,-4.183673469387755,-4.795918367346939,1.864288009378993,,,,-4.183673469387755,-4.795918367346939,0.9308015908698537,,,,-4.183673469387755,-4.795918367346939,2.0125317159598786,,,,-4.183673469387755,-4.795918367346939,3.179878113341584,,,,-4.183673469387755,-4.795918367346939,3.506698163622847
,,,,,,,,,,,-3.979591836734694,-4.795918367346939,0.02481886693351754,,,,-3.979591836734694,-4.795918367346939,-0.0056077360225733845,,,,-3.979591836734694,-4.795918367346939,-0.024780669946117773,,,,-3.979591836734694,-4.795918367346939,0.20388557073528352,,,,-3.979591836734694,-4.795918367346939,0.24457018628191485,,,,-3.979591836734694,-4.795918367346939,0.39511499852958887,,,,-3.979591836734694,-4.795918367346939,0.5603673595042039,,,,-3.979591836734694,-4.795918367346939,1.3612126291421638,,,,-3.979591836734694,-4.795918367346939,1.6756910045153184,,,,-3.979591836734694,-4.795918367346939,1.3623703550036974,,,,-3.979591836734694,-4.795918367346939,2.121131343608088,,,,-3.979591836734694,-4.795918367346939,2.3342742945402453,,,,-3.979591836734694,-4.795918367346939,4.183916128213928
,,,,,,,,,,,-3.7755102040816326,-4.795918367346939,0.00771373333941336,,,,-3.7755102040816326,-4.795918367346939,-0.1383787548051722,,,,-3.7755102040816326,-4.795918367346939,-0.010295711397188614,,,,-3.7755102040816326,-4.795918367346939,0.38567126757641323,,,,-3.7755102040816326,-4.795918367346939,-0.2513450396681597,,,,-3.7755102040816326,-4.795918367346939,0.4551006724714883,,,,-3.7755102040816326,-4.795918367346939,0.348295431095199,,,,-3.7755102040816326,-4.795918367346939,1.1728066244622526,,,,-3.7755102040816326,-4.795918367346939,1.4523252941416092,,,,-3.7755102040816326,-4.795918367346939,1.7717366037263544,,,,-3.7755102040816326,-4.795918367346939,3.165941982518584,,,,-3.7755102040816326,-4.795918367346939,1.799824696166278,,,,-3.7755102040816326,-4.795918367346939,2.792948372494587
,,,,,,,,,,,-3.571428571428571,-4.795918367346939,0.020578615625184146,,,,-3.571428571428571,-4.795918367346939,0.20530033404311204,,,,-3.571428571428571,-4.795918367346939,-0.006390752070174477,,,,-3.571428571428571,-4.795918367346939,0.512696064295743,,,,-3.571428571428571,-4.795918367346939,0.4806639883531691,,,,-3.571428571428571,-4.795918367346939,1.1428045689068975,,,,-3.571428571428571,-4.795918367346939,0.735202675532023,,,,-3.571428571428571,-4.795918367346939,1.386166455801882,,,,-3.571428571428571,-4.795918367346939,1.517814523917535,,,,-3.571428571428571,-4.795918367346939,1.3946737173702024,,,,-3.571428571428571,-4.795918367346939,2.5626901494668313,,,,-3.571428571428571,-4.795918367346939,2.811062438111961,,,,-3.571428571428571,-4.795918367346939,3.3641662564300447
,,,,,,,,,,,-3.36734693877551,-4.795918367346939,-0.025136033918020075,,,,-3.36734693877551,-4.795918367346939,0.013064923136319417,,,,-3.36734693877551,-4.795918367346939,0.10689044717352225,,,,-3.36734693877551,-4.795918367346939,0.01582522554365856,,,,-3.36734693877551,-4.795918367346939,0.26826041186546407,,,,-3.36734693877551,-4.795918367346939,0.30521652483233863,,,,-3.36734693877551,-4.795918367346939,0.6988990415787921,,,,-3.36734693877551,-4.795918367346939,1.3377437645674444,,,,-3.36734693877551,-4.795918367346939,1.175617165959741,,,,-3.36734693877551,-4.795918367346939,2.6086431333792275,,,,-3.36734693877551,-4.795918367346939,2.5152409340728905,,,,-3.36734693877551,-4.795918367346939,3.4461979177317192,,,,-3.36734693877551,-4.795918367346939,3.4899375608697256
,,,,,,,,,,,-3.163265306122449,-4.795918367346939,-0.010368472110397441,,,,-3.163265306122449,-4.795918367346939,0.12488550681898296,,,,-3.163265306122449,-4.795918367346939,0.26939708835316234,,,,-3.163265306122449,-4.795918367346939,0.17690971739779196,,,,-3.163265306122449,-4.795918367346939,0.15674383106740036,,,,-3.163265306122449,-4.795918367346939,1.0013955514671307,,,,-3.163265306122449,-4.795918367346939,0.4978371961676511,,,,-3.163265306122449,-4.795918367346939,1.168095353522362,,,,-3.163265306122449,-4.795918367346939,2.0668312057758547,,,,-3.163265306122449,-4.795918367346939,1.5030814068268326,,,,-3.163265306122449,-4.795918367346939,2.3640842694230444,,,,-3.163265306122449,-4.795918367346939,1.7403806783581062,,,,-3.163265306122449,-4.795918367346939,3.8386767242887205
,,,,,,,,,,,-2.9591836734693877,-4.795918367346939,-0.024549688766651135,,,,-2.9591836734693877,-4.795918367346939,0.2194507744699254,,,,-2.9591836734693877,-4.795918367346939,-0.12321729167002132,,,,-2.9591836734693877,-4.795918367346939,0.26841423744143716,,,,-2.9591836734693877,-4.795918367346939,0.7785192016269769,,,,-2.9591836734693877,-4.795918367346939,0.4135650362361918,,,,-2.9591836734693877,-4.795918367346939,0.9170005546662557,,,,-2.9591836734693877,-4.795918367346939,1.5700017230782706,,,,-2.9591836734693877,-4.795918367346939,2.0499757275542323,,,,-2.9591836734693877,-4.795918367346939,1.9119472868384495,,,,-2.9591836734693877,-4.795918367346939,2.7689950037479765,,,,-2.9591836734693877,-4.795918367346939,2.7808980580416653,,,,-2.9591836734693877,-4.795918367346939,4.2744086371174275
,,,,,,,,,,,-2.7551020408163263,-4.795918367346939,-0.0073740900320592405,,,,-2.7551020408163263,-4.795918367346939,0.13055608150959808,,,,-2.7551020408163263,-4.795918367346939,0.5162998524093185,,,,-2.7551020408163263,-4.795918367346939,0.579883445857103,,,,-2.7551020408163263,-4.795918367346939,0.3183293510754236,,,,-2.7551020408163263,-4.795918367346939,0.6405043432095158,,,,-2.7551020408163263,-4.795918367346939,1.2269704669027595,,,,-2.7551020408163263,-4.795918367346939,1.2437401308584501,,,,-2.7551020408163263,-4.795918367346939,1.8668558028597046,,,,-2.7551020408163263,-4.795918367346939,2.8408003659309293,,,,-2.7551020408163263,-4.795918367346939,2.878203538424983,,,,-2.7551020408163263,-4.795918367346939,3.8665208802345115,,,,-2.7551020408163263,-4.795918367346939,4.069910537862001
